NUMERO_JRV,NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,NOMBRE_CENTRO,Votantes
16535,SANTA BARBARA,AZACUALPA,ESC. DIONISIO DE HERRERA,71
16536,SANTA BARBARA,AZACUALPA,ESC. REPUBLICA DE INDONESIA,162
16537,SANTA BARBARA,AZACUALPA,ESC. EL PROGRESO,154
16538,SANTA BARBARA,AZACUALPA,ESC. PATRIA,214
16539,SANTA BARBARA,AZACUALPA,ESC. CARLOS VILLALVIR,205
16540,SANTA BARBARA,CEGUACA,CEB FRANCISCO MORAZAN,352
16541,SANTA BARBARA,CEGUACA,CEB FRANCISCO MORAZAN,352
16542,SANTA BARBARA,CEGUACA,CEB FRANCISCO MORAZAN,352
16543,SANTA BARBARA,CEGUACA,CEB FRANCISCO MORAZAN,351
16544,SANTA BARBARA,CEGUACA,ESC. ESTEBAN GUARDIOLA,321
16545,SANTA BARBARA,CEGUACA,ESC. ESTEBAN GUARDIOLA,321
16546,SANTA BARBARA,CEGUACA,ESC. DOMINGO SAGASTUME,266
16547,SANTA BARBARA,CEGUACA,ESC. DOMINGO SAGASTUME,266
16548,SANTA BARBARA,CEGUACA,ESC. DOMINGO SAGASTUME,265
16549,SANTA BARBARA,CEGUACA,ESC. LEONIDAS RIVERA,282
16550,SANTA BARBARA,CEGUACA,ESC. LEONIDAS RIVERA,282
16551,SANTA BARBARA,CEGUACA,ESC. FELIX PAZ PAZ,280
16552,SANTA BARBARA,CEGUACA,ESC. FELIX PAZ PAZ,280
16553,SANTA BARBARA,CEGUACA,ESC. FELIX PAZ PAZ,279
16554,SANTA BARBARA,CEGUACA,ESC. PONCIANO LEIVA,260
16555,SANTA BARBARA,CEGUACA,ESC. PONCIANO LEIVA,260
16556,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,349
16557,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,349
16558,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,349
16559,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,349
16560,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,349
16561,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,349
16562,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,349
16563,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,349
16564,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,349
16565,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,348
16566,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,348
16567,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,348
16568,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,348
16569,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MIGUEL PAZ BARAHONA,348
16570,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MARCO AURELIO SOTO,229
16571,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. CONCEPCION BU,221
16572,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. CONCEPCION BU,221
16573,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. FEDERICO BU PERDOMO,296
16574,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. FEDERICO BU PERDOMO,296
16575,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. LUIS LANDA,233
16576,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. LAUREANO OVIDIO GARCIA,223
16577,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. LAUREANO OVIDIO GARCIA,222
16578,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. GILBERTO LANZA,261
16579,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. REPUBLICA DE BELICE,188
16580,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. REPUBLICA DE BELICE,187
16581,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. RAUL ZALDIVAR,371
16582,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. RAUL ZALDIVAR,370
16583,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. JOSE TRINIDAD CABAÑAS,240
16584,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. JOSE TRINIDAD CABAÑAS,239
16585,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. RAMON ROSA,194
16586,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. RAMON ROSA,194
16587,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. DIONISIO DE HERRERA,223
16588,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. FRANCISCO MORAZAN,278
16589,SANTA BARBARA,SAN JOSE DE COLINAS,CEB.LEONIDAS RIVERA,307
16590,SANTA BARBARA,SAN JOSE DE COLINAS,CEB.LEONIDAS RIVERA,306
16591,SANTA BARBARA,SAN JOSE DE COLINAS,CEB.LEONIDAS RIVERA,306
16592,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. JORGE PINTO,254
16593,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. JORGE PINTO,254
16594,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. ADOLFO FLORES,298
16595,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. JOSÉ TRINIDAD REYES,216
16596,SANTA BARBARA,SAN JOSE DE COLINAS,CEB. FRANCISCO MORAZÁN,221
16597,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. LUIS BOGRAN,216
16598,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. LUCIO ANIBAL RIVERA,251
16599,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. JOSE CECILIO DEL VALLE,268
16600,SANTA BARBARA,SAN JOSE DE COLINAS,CEB. VICENTE CÁCERES,239
16601,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. JOSE TRINIDAD CABAÑAS,196
16602,SANTA BARBARA,SAN JOSE DE COLINAS,CEB. JUAN LINDO,229
16603,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. LEOVIGILDO PINEDA CARDONA,226
16604,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. MARCOS CARIAS REYES,200
16605,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. RAUL ZALDIVAR,242
16606,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. JUAN PAZ RIVERA,269
16607,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. GRACIELA BOGRAN,254
16608,SANTA BARBARA,SAN JOSE DE COLINAS,ESSC. REPUBLICA DE BELGICA,222
16609,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. REPUBLICA DE PERU,152
16610,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. GLORIA ISMENIA PINEDA,196
16611,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. PROF. RAFAEL PINEDA PONCE,132
16612,SANTA BARBARA,SAN JOSE DE COLINAS,ESC. JOSE LEMPIRA RODRIGUEZ,111
16613,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. MIGUEL ANGEL BUESO,351
16614,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. MIGUEL ANGEL BUESO,350
16615,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. MIGUEL ANGEL BUESO,350
16616,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. MIGUEL ANGEL BUESO,350
16617,SANTA BARBARA,CONCEPCION DEL NORTE,CEB FRANCISCO MORAZAN,363
16618,SANTA BARBARA,CONCEPCION DEL NORTE,CEB FRANCISCO MORAZAN,363
16619,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. JOSE TRINIDAD CABAÑAS,316
16620,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. JOSE TRINIDAD CABAÑAS,316
16621,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. JOSE CECILIO DEL VALLE,338
16622,SANTA BARBARA,CONCEPCION DEL NORTE,CEB FRANCISCO MORAZAN,271
16623,SANTA BARBARA,CONCEPCION DEL NORTE,CEB FRANCISCO MORAZAN,270
16624,SANTA BARBARA,CONCEPCION DEL NORTE,CEB.MANUEL BONILLA,323
16625,SANTA BARBARA,CONCEPCION DEL NORTE,CEB.MANUEL BONILLA,323
16626,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. PABLO RAPALO,326
16627,SANTA BARBARA,CONCEPCION DEL NORTE,CEB LUIS BOGRAN,298
16628,SANTA BARBARA,CONCEPCION DEL NORTE,CEB LUIS BOGRAN,297
16629,SANTA BARBARA,CONCEPCION DEL NORTE,CEB LUIS BOGRAN,297
16630,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. FRANCISCO MORAZAN,365
16631,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. FRANCISCO MORAZAN,364
16632,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. JOSE ANGEL MADRID PAREDES,189
16633,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. JOSE ANGEL MADRID PAREDES,188
16634,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. DIONISIO DE HERRERA,238
16635,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. LUIS GOMEZ,191
16636,SANTA BARBARA,CONCEPCION DEL NORTE,ESC. LUIS GOMEZ,190
16637,SANTA BARBARA,CONCEPCION DEL SUR,ESC. PEDRO NUFIO,311
16638,SANTA BARBARA,CONCEPCION DEL SUR,ESC. PEDRO NUFIO,310
16639,SANTA BARBARA,CONCEPCION DEL SUR,ESC. PEDRO NUFIO,310
16640,SANTA BARBARA,CONCEPCION DEL SUR,ESC. PEDRO NUFIO,310
16641,SANTA BARBARA,CONCEPCION DEL SUR,ESC. PEDRO NUFIO,310
16642,SANTA BARBARA,CONCEPCION DEL SUR,ESC. PEDRO NUFIO,310
16643,SANTA BARBARA,CONCEPCION DEL SUR,ESC. JOSE TRINIDAD CABAÑAS,321
16644,SANTA BARBARA,CONCEPCION DEL SUR,ESC. JOSE TRINIDAD CABAÑAS,320
16645,SANTA BARBARA,CONCEPCION DEL SUR,CEB JOSE TRINIDAD REYES,294
16646,SANTA BARBARA,CONCEPCION DEL SUR,CEB JOSE TRINIDAD REYES,293
16647,SANTA BARBARA,CONCEPCION DEL SUR,ESC. DIONISIO DE HERRERA,320
16648,SANTA BARBARA,CONCEPCION DEL SUR,ESC. DIONISIO DE HERRERA,319
16649,SANTA BARBARA,CONCEPCION DEL SUR,ESC. DIONISIO DE HERRERA,319
16650,SANTA BARBARA,CONCEPCION DEL SUR,ESC. JULIO SABILLON,235
16651,SANTA BARBARA,CONCEPCION DEL SUR,ESC. JULIO SABILLON,234
16652,SANTA BARBARA,CONCEPCION DEL SUR,ESC. MARCO AURELIO SOTO,236
16653,SANTA BARBARA,CONCEPCION DEL SUR,ESC. HUMBERTO BARAHONA ZELAYA #2,204
16654,SANTA BARBARA,CONCEPCION DEL SUR,ESC. HUMBERTO BARAHONA ZELAYA # 1,194
16655,SANTA BARBARA,CONCEPCION DEL SUR,ESC. HUMBERTO BARAHONA ZELAYA # 1,194
16656,SANTA BARBARA,CHINDA,CEB. JESUS MARIA RODRIGUEZ,324
16657,SANTA BARBARA,CHINDA,CEB. JESUS MARIA RODRIGUEZ,324
16658,SANTA BARBARA,CHINDA,CEB. JESUS MARIA RODRIGUEZ,324
16659,SANTA BARBARA,CHINDA,CEB. JESUS MARIA RODRIGUEZ,324
16660,SANTA BARBARA,CHINDA,ESC. MARCO AURELIO SOTO,302
16661,SANTA BARBARA,CHINDA,ESC. MARCO AURELIO SOTO,301
16662,SANTA BARBARA,CHINDA,ESC. MARCO AURELIO SOTO,301
16663,SANTA BARBARA,CHINDA,ESC. FRANCISCO MORAZAN,293
16664,SANTA BARBARA,CHINDA,ESC. FRANCISCO MORAZAN,292
16665,SANTA BARBARA,CHINDA,ESC. FRANCISCO MORAZAN,239
16666,SANTA BARBARA,CHINDA,ESC.  J.M. AGUILAR,325
16667,SANTA BARBARA,CHINDA,ESC.  J.M. AGUILAR,324
16668,SANTA BARBARA,CHINDA,CEB. MARCO AURELIO SOTO,205
16669,SANTA BARBARA,CHINDA,CEB. MARCO AURELIO SOTO,204
16670,SANTA BARBARA,CHINDA,ESC. EL TRABAJO,285
16671,SANTA BARBARA,EL NISPERO,ESC. MIGUEL PAZ BARAHONA,329
16672,SANTA BARBARA,EL NISPERO,ESC. MIGUEL PAZ BARAHONA,329
16673,SANTA BARBARA,EL NISPERO,ESC. MIGUEL PAZ BARAHONA,329
16674,SANTA BARBARA,EL NISPERO,ESC. MIGUEL PAZ BARAHONA,329
16675,SANTA BARBARA,EL NISPERO,ESC. MIGUEL PAZ BARAHONA,328
16676,SANTA BARBARA,EL NISPERO,ESC. MIGUEL PAZ BARAHONA,328
16677,SANTA BARBARA,EL NISPERO,ESC. MIGUEL PAZ BARAHONA,328
16678,SANTA BARBARA,EL NISPERO,ESC. MIGUEL PAZ BARAHONA,328
16679,SANTA BARBARA,EL NISPERO,CEB LEMPIRA,351
16680,SANTA BARBARA,EL NISPERO,CEB FRANCISCO MORAZÁN,262
16681,SANTA BARBARA,EL NISPERO,CEB FRANCISCO MORAZÁN,262
16682,SANTA BARBARA,EL NISPERO,CEB FRANCISCO MORAZÁN,261
16683,SANTA BARBARA,EL NISPERO,CEB RAMÓN ROSA,297
16684,SANTA BARBARA,EL NISPERO,CEB RAMÓN ROSA,296
16685,SANTA BARBARA,EL NISPERO,CEB RAMÓN ROSA,296
16686,SANTA BARBARA,EL NISPERO,CEB ALVARO CONTRERAS,241
16687,SANTA BARBARA,EL NISPERO,CEB ALVARO CONTRERAS,241
16688,SANTA BARBARA,EL NISPERO,ESC. MARTIN CARDONA,281
16689,SANTA BARBARA,EL NISPERO,ESC. MARTIN CARDONA,281
16690,SANTA BARBARA,EL NISPERO,CEB FRANCISCO MORAZÁN,208
16691,SANTA BARBARA,EL NISPERO,CEB FRANCISCO MORAZÁN,207
16692,SANTA BARBARA,EL NISPERO,CEB. JUAN LINDO,214
16693,SANTA BARBARA,EL NISPERO,CEB. JUAN LINDO,213
16694,SANTA BARBARA,GUALALA,CEB MAURA R. DE SABILLON,285
16695,SANTA BARBARA,GUALALA,CEB MAURA R. DE SABILLON,285
16696,SANTA BARBARA,GUALALA,CEB MAURA R. DE SABILLON,284
16697,SANTA BARBARA,GUALALA,CEB. RAFAEL PINEDA PONCE,345
16698,SANTA BARBARA,GUALALA,CEB. RAFAEL PINEDA PONCE,344
16699,SANTA BARBARA,GUALALA,CEB DOLORES SABILLON,323
16700,SANTA BARBARA,GUALALA,CEB DOLORES SABILLON,323
16701,SANTA BARBARA,GUALALA,CEB DOLORES SABILLON,323
16702,SANTA BARBARA,GUALALA,CEB DOLORES SABILLON,323
16703,SANTA BARBARA,GUALALA,ESC. SOLEDAD RIVERA,367
16704,SANTA BARBARA,GUALALA,ESC. SOLEDAD RIVERA,366
16705,SANTA BARBARA,GUALALA,ESC. JUAN LINDO,207
16706,SANTA BARBARA,GUALALA,ESC. HONDURAS,133
16707,SANTA BARBARA,GUALALA,ESC. REPUBLICA DE COSTA RICA,190
16708,SANTA BARBARA,GUALALA,ESC. REPUBLICA DE COSTA RICA,189
16709,SANTA BARBARA,GUALALA,ESC. VALENTIN MEJIA,353
16710,SANTA BARBARA,GUALALA,ESC. MOISES REYES,279
16711,SANTA BARBARA,ILAMA,ESC. LEONIDAS RIVERA MEJIA,338
16712,SANTA BARBARA,ILAMA,ESC. LEONIDAS RIVERA MEJIA,337
16713,SANTA BARBARA,ILAMA,ESC. LEONIDAS RIVERA MEJIA,337
16714,SANTA BARBARA,ILAMA,ESC. LEONIDAS RIVERA MEJIA,337
16715,SANTA BARBARA,ILAMA,ESC. LEONIDAS RIVERA MEJIA,337
16716,SANTA BARBARA,ILAMA,ESC. LEONIDAS RIVERA MEJIA,337
16717,SANTA BARBARA,ILAMA,ESC. LEONIDAS RIVERA MEJIA,337
16718,SANTA BARBARA,ILAMA,ESC. LEONIDAS RIVERA MEJIA,337
16719,SANTA BARBARA,ILAMA,ESC. MARCO AURELIO SOTO,178
16720,SANTA BARBARA,ILAMA,ESC. JUAN RAMON MOLINA,365
16721,SANTA BARBARA,ILAMA,ESC. JUAN RAMON MOLINA,364
16722,SANTA BARBARA,ILAMA,ESC. JOSE CECILIO DEL VALLE,234
16723,SANTA BARBARA,ILAMA,CEB JOSE CECILIO DEL VALLE,367
16724,SANTA BARBARA,ILAMA,CEB JOSE CECILIO DEL VALLE,367
16725,SANTA BARBARA,ILAMA,CEB JOSE CECILIO DEL VALLE,366
16726,SANTA BARBARA,ILAMA,CEB JOSE CECILIO DEL VALLE,366
16727,SANTA BARBARA,ILAMA,ESC. FRANCISCO MORAZAN,204
16728,SANTA BARBARA,ILAMA,ESC. FRANCISCO MORAZAN,204
16729,SANTA BARBARA,ILAMA,ESC. MIGUEL PAZ BARAHONA,205
16730,SANTA BARBARA,ILAMA,ESC. MIGUEL PAZ BARAHONA,204
16731,SANTA BARBARA,ILAMA,ESC. JUAN LINDO,199
16732,SANTA BARBARA,ILAMA,ESC. JUAN LINDO,199
16733,SANTA BARBARA,ILAMA,ESC. JOSE TRINIDAD REYES,158
16734,SANTA BARBARA,ILAMA,ESC. LEANDRO RAMON ROSA,188
16735,SANTA BARBARA,ILAMA,ESC. ALVARO CONTRERAS,175
16736,SANTA BARBARA,ILAMA,ESC. LESLIE ARGENTINA,310
16737,SANTA BARBARA,ILAMA,ESC. LEOVIGILDO PINEDA,206
16738,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,349
16739,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,349
16740,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,348
16741,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,348
16742,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,348
16743,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,348
16744,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,348
16745,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,348
16746,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,348
16747,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,348
16748,SANTA BARBARA,MACUELIZO,INSTITUTO TECNICO LUZ DEL VALLE,348
16749,SANTA BARBARA,MACUELIZO,CEB PRESENTACIÓN CENTENO,314
16750,SANTA BARBARA,MACUELIZO,CEB PRESENTACIÓN CENTENO,313
16751,SANTA BARBARA,MACUELIZO,CEB PRESENTACIÓN CENTENO,313
16752,SANTA BARBARA,MACUELIZO,ESC. MATILDE C. DE SUAZO,329
16753,SANTA BARBARA,MACUELIZO,ESC. MATILDE C. DE SUAZO,329
16754,SANTA BARBARA,MACUELIZO,ESC. MATILDE C. DE SUAZO,328
16755,SANTA BARBARA,MACUELIZO,ESC. MATILDE C. DE SUAZO,328
16756,SANTA BARBARA,MACUELIZO,ESC. JOSE TRINIDAD REYES,331
16757,SANTA BARBARA,MACUELIZO,ESC. JOSE TRINIDAD REYES,331
16758,SANTA BARBARA,MACUELIZO,ESC. JOSE TRINIDAD REYES,331
16759,SANTA BARBARA,MACUELIZO,CEB LA INDEPENDENCIA,295
16760,SANTA BARBARA,MACUELIZO,CEB LA INDEPENDENCIA,294
16761,SANTA BARBARA,MACUELIZO,CEB LA INDEPENDENCIA,294
16762,SANTA BARBARA,MACUELIZO,CEB LA INDEPENDENCIA,294
16763,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,345
16764,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,344
16765,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,344
16766,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,344
16767,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,344
16768,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,344
16769,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,344
16770,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,344
16771,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,344
16772,SANTA BARBARA,MACUELIZO,CEB JOSÉ CECILIO DEL VALLE,344
16773,SANTA BARBARA,MACUELIZO,CEB JOSEFA LASTIRI DE MORAZÁN,305
16774,SANTA BARBARA,MACUELIZO,CEB JOSEFA LASTIRI DE MORAZÁN,305
16775,SANTA BARBARA,MACUELIZO,CEB JOSEFA LASTIRI DE MORAZÁN,304
16776,SANTA BARBARA,MACUELIZO,CEB. REPUBLICA DE HONDURAS,305
16777,SANTA BARBARA,MACUELIZO,CEB. REPUBLICA DE HONDURAS,305
16778,SANTA BARBARA,MACUELIZO,CEB. REPUBLICA DE HONDURAS,305
16779,SANTA BARBARA,MACUELIZO,CEB. REPUBLICA DE HONDURAS,305
16780,SANTA BARBARA,MACUELIZO,CEB RAMÓN ROSA,350
16781,SANTA BARBARA,MACUELIZO,CEB RAMÓN ROSA,349
16782,SANTA BARBARA,MACUELIZO,ESC. ACCION DEMOCRATICA,202
16783,SANTA BARBARA,MACUELIZO,ESC. ACCION DEMOCRATICA,201
16784,SANTA BARBARA,MACUELIZO,ESC. PETRONILA BARRIOS DE CABAÑAS,333
16785,SANTA BARBARA,MACUELIZO,ESC. PETRONILA BARRIOS DE CABAÑAS,333
16786,SANTA BARBARA,MACUELIZO,ESC. PETRONILA BARRIOS DE CABAÑAS,333
16787,SANTA BARBARA,MACUELIZO,ESC. PETRONILA BARRIOS DE CABAÑAS,332
16788,SANTA BARBARA,MACUELIZO,ESC. PETRONILA BARRIOS DE CABAÑAS,332
16789,SANTA BARBARA,MACUELIZO,ESC. PETRONILA BARRIOS DE CABAÑAS,332
16790,SANTA BARBARA,MACUELIZO,ESC. PETRONILA BARRIOS DE CABAÑAS,332
16791,SANTA BARBARA,MACUELIZO,ESC. PETRONILA BARRIOS DE CABAÑAS,332
16792,SANTA BARBARA,MACUELIZO,ESC. PETRONILA BARRIOS DE CABAÑAS,332
16793,SANTA BARBARA,MACUELIZO,ESC. PRIMERO DE MAYO,328
16794,SANTA BARBARA,MACUELIZO,ESC. PRIMERO DE MAYO,328
16795,SANTA BARBARA,MACUELIZO,ESC. ALVARO CONTRERAS,299
16796,SANTA BARBARA,MACUELIZO,ESC. ALVARO CONTRERAS,298
16797,SANTA BARBARA,MACUELIZO,ESC. REPUBLICA DE JAPON,371
16798,SANTA BARBARA,MACUELIZO,ESC. REPUBLICA DE JAPON,370
16799,SANTA BARBARA,MACUELIZO,ESC. LUIS BOGRAN,253
16800,SANTA BARBARA,MACUELIZO,CEB. PROF. JOSÉ ADALBERTO RUIZ SUAZO,213
16801,SANTA BARBARA,MACUELIZO,CEB FRANCISCO MORAZÁN,337
16802,SANTA BARBARA,MACUELIZO,CEB FRANCISCO MORAZÁN,336
16803,SANTA BARBARA,MACUELIZO,CEB FRANCISCO MORAZÁN,336
16804,SANTA BARBARA,MACUELIZO,CEB FRANCISCO MORAZÁN,336
16805,SANTA BARBARA,MACUELIZO,CEB FRANCISCO MORAZÁN,336
16806,SANTA BARBARA,MACUELIZO,CEB FRANCISCO MORAZÁN,336
16807,SANTA BARBARA,MACUELIZO,CEB FRANCISCO MORAZÁN,336
16808,SANTA BARBARA,MACUELIZO,CEB FRANCISCO MORAZÁN,336
16809,SANTA BARBARA,MACUELIZO,ESC. DIONISIO DE HERRERA,181
16810,SANTA BARBARA,MACUELIZO,ESC. COSTA RICA,298
16811,SANTA BARBARA,MACUELIZO,ESC. JOSE TRINIDAD CABAÑAS,328
16812,SANTA BARBARA,MACUELIZO,ESC. JOSE TRINIDAD CABAÑAS,327
16813,SANTA BARBARA,MACUELIZO,ESC. PRIMERO DE MAYO,271
16814,SANTA BARBARA,MACUELIZO,ESC. MANUEL BONILLA,195
16815,SANTA BARBARA,MACUELIZO,ESC. MANUEL BONILLA,194
16816,SANTA BARBARA,MACUELIZO,ESC. TOMAS REGALADO,237
16817,SANTA BARBARA,MACUELIZO,ESC. TOMAS REGALADO,236
16818,SANTA BARBARA,MACUELIZO,ESC. REPUBLICA DE VENEZUELA,201
16819,SANTA BARBARA,MACUELIZO,CEB FRANCISCO MORAZÁN,222
16820,SANTA BARBARA,MACUELIZO,CEB RAMÓN ROSA,302
16821,SANTA BARBARA,MACUELIZO,ESC. MONSEÑOR OSCAR ENRIQUE SANTOS,359
16822,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,351
16823,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,351
16824,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,351
16825,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,351
16826,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,351
16827,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,351
16828,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,351
16829,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,351
16830,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,350
16831,SANTA BARBARA,NARANJITO,ESC. FELIPE BAUTISTA,350
16832,SANTA BARBARA,NARANJITO,CEB MARCO AURELIO SOTO,220
16833,SANTA BARBARA,NARANJITO,ESC. ALVARO CONTRERAS,325
16834,SANTA BARBARA,NARANJITO,ESC. JOSE CECILIO DEL VALLE,265
16835,SANTA BARBARA,NARANJITO,ESC. JOSE CECILIO DEL VALLE,265
16836,SANTA BARBARA,NARANJITO,ESC. MARCO AURELIO SOTO,359
16837,SANTA BARBARA,NARANJITO,ESC. MARCO AURELIO SOTO,358
16838,SANTA BARBARA,NARANJITO,ESC. 15 DE SEPTIEMBRE,227
16839,SANTA BARBARA,NARANJITO,ESC. ESTADOS UNIDOS,321
16840,SANTA BARBARA,NARANJITO,CEB JOSÉ TRINIDAD REYES,338
16841,SANTA BARBARA,NARANJITO,ESC. LEMPIRA,337
16842,SANTA BARBARA,NARANJITO,ESC. DR. MIGUEL PAZ BARAHONA,237
16843,SANTA BARBARA,NARANJITO,ESC. DR. MIGUEL PAZ BARAHONA,236
16844,SANTA BARBARA,NARANJITO,CEB BERNARDO GARCÍA,303
16845,SANTA BARBARA,NARANJITO,ESC. RUBEN ANGEL ROSA,369
16846,SANTA BARBARA,NARANJITO,ESC. FRANCISCO MORAZÁN,117
16847,SANTA BARBARA,NARANJITO,ESC. RAMON ROSA,181
16848,SANTA BARBARA,NARANJITO,ESC. EL PROGRESO,93
16849,SANTA BARBARA,NARANJITO,CEB PERFECTO H. BOBADILLA,199
16850,SANTA BARBARA,NARANJITO,ESC. RICARDO MEMBREÑO,146
16851,SANTA BARBARA,NUEVO CELILAC,CEB. WESCESLAO CABALLERO,361
16852,SANTA BARBARA,NUEVO CELILAC,CEB. WESCESLAO CABALLERO,360
16853,SANTA BARBARA,NUEVO CELILAC,CEB. WESCESLAO CABALLERO,360
16854,SANTA BARBARA,NUEVO CELILAC,CEB. WESCESLAO CABALLERO,360
16855,SANTA BARBARA,NUEVO CELILAC,ESC. FRANCISCO MORAZAN,227
